pattern	sent	sent_alt
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not watch TV , but they did . <eos>	The boy with blue eyes that everyone admires did not watch TV , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not watch TV , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not watch TV , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not watch TV , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not watch TV , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not watch TV , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not watch TV , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not watch TV , but the others did . <eos>	The boy with blue eyes that everyone admires did not watch TV , but the others are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not get tired from running , but they did . <eos>	The boy with blue eyes that everyone admires did not get tired from running , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not get tired from running , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not get tired from running , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not get tired from running , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not get tired from running , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not get tired from running , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not get tired from running , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not get tired from running , but the others did . <eos>	The boy with blue eyes that everyone admires did not get tired from running , but the others are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not think about the human condition , but they did . <eos>	The boy with blue eyes that everyone admires did not think about the human condition , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not think about the human condition , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not think about the human condition , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not think about the human condition , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not think about the human condition , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not think about the human condition , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not think about the human condition , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not think about the human condition , but the others did . <eos>	The boy with blue eyes that everyone admires did not think about the human condition , but the others are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not complain about life 's misery , but they did . <eos>	The boy with blue eyes that everyone admires did not complain about life 's misery , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not complain about life 's misery , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not complain about life 's misery , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not complain about life 's misery , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not complain about life 's misery , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not complain about life 's misery , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not complain about life 's misery , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not complain about life 's misery , but the others did . <eos>	The boy with blue eyes that everyone admires did not complain about life 's misery , but the others are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but they did . <eos>	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but the others did . <eos>	The boy with blue eyes that everyone admires did not read all the evolutionary biology books in the library , but the others are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but they did . <eos>	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but they are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but their relatives did . <eos>	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but a few neighbours did . <eos>	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but some strangers on the street did . <eos>	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but the others did . <eos>	The boy with blue eyes that everyone admires did not write the homework on linear algebra , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not laugh , but they did . <eos>	The inventor who was in the news did not laugh , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not laugh , but their relatives did . <eos>	The inventor who was in the news did not laugh , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not laugh , but a few neighbours did . <eos>	The inventor who was in the news did not laugh , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not laugh , but some strangers on the street did . <eos>	The inventor who was in the news did not laugh , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not laugh , but the others did . <eos>	The inventor who was in the news did not laugh , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not cheat , but they did . <eos>	The inventor who was in the news did not cheat , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not cheat , but their relatives did . <eos>	The inventor who was in the news did not cheat , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not cheat , but a few neighbours did . <eos>	The inventor who was in the news did not cheat , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not cheat , but some strangers on the street did . <eos>	The inventor who was in the news did not cheat , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not cheat , but the others did . <eos>	The inventor who was in the news did not cheat , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not watch TV , but they did . <eos>	The inventor who was in the news did not watch TV , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not watch TV , but their relatives did . <eos>	The inventor who was in the news did not watch TV , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not watch TV , but a few neighbours did . <eos>	The inventor who was in the news did not watch TV , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not watch TV , but some strangers on the street did . <eos>	The inventor who was in the news did not watch TV , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not watch TV , but the others did . <eos>	The inventor who was in the news did not watch TV , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not get tired from running , but they did . <eos>	The inventor who was in the news did not get tired from running , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not get tired from running , but their relatives did . <eos>	The inventor who was in the news did not get tired from running , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not get tired from running , but a few neighbours did . <eos>	The inventor who was in the news did not get tired from running , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not get tired from running , but some strangers on the street did . <eos>	The inventor who was in the news did not get tired from running , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not get tired from running , but the others did . <eos>	The inventor who was in the news did not get tired from running , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not think about the human condition , but they did . <eos>	The inventor who was in the news did not think about the human condition , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not think about the human condition , but their relatives did . <eos>	The inventor who was in the news did not think about the human condition , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not think about the human condition , but a few neighbours did . <eos>	The inventor who was in the news did not think about the human condition , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not think about the human condition , but some strangers on the street did . <eos>	The inventor who was in the news did not think about the human condition , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not think about the human condition , but the others did . <eos>	The inventor who was in the news did not think about the human condition , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not complain about life 's misery , but they did . <eos>	The inventor who was in the news did not complain about life 's misery , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not complain about life 's misery , but their relatives did . <eos>	The inventor who was in the news did not complain about life 's misery , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not complain about life 's misery , but a few neighbours did . <eos>	The inventor who was in the news did not complain about life 's misery , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not complain about life 's misery , but some strangers on the street did . <eos>	The inventor who was in the news did not complain about life 's misery , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not complain about life 's misery , but the others did . <eos>	The inventor who was in the news did not complain about life 's misery , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not read all the evolutionary biology books in the library , but they did . <eos>	The inventor who was in the news did not read all the evolutionary biology books in the library , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not read all the evolutionary biology books in the library , but their relatives did . <eos>	The inventor who was in the news did not read all the evolutionary biology books in the library , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not read all the evolutionary biology books in the library , but a few neighbours did . <eos>	The inventor who was in the news did not read all the evolutionary biology books in the library , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not read all the evolutionary biology books in the library , but some strangers on the street did . <eos>	The inventor who was in the news did not read all the evolutionary biology books in the library , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not read all the evolutionary biology books in the library , but the others did . <eos>	The inventor who was in the news did not read all the evolutionary biology books in the library , but the others are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not write the homework on linear algebra , but they did . <eos>	The inventor who was in the news did not write the homework on linear algebra , but they are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not write the homework on linear algebra , but their relatives did . <eos>	The inventor who was in the news did not write the homework on linear algebra , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not write the homework on linear algebra , but a few neighbours did . <eos>	The inventor who was in the news did not write the homework on linear algebra , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not write the homework on linear algebra , but some strangers on the street did . <eos>	The inventor who was in the news did not write the homework on linear algebra , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The inventor who was in the news did not write the homework on linear algebra , but the others did . <eos>	The inventor who was in the news did not write the homework on linear algebra , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not laugh , but they did . <eos>	The ambassador known for some dirty businesses did not laugh , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not laugh , but their relatives did . <eos>	The ambassador known for some dirty businesses did not laugh , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not laugh , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not laugh , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not laugh , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not laugh , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not laugh , but the others did . <eos>	The ambassador known for some dirty businesses did not laugh , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not cheat , but they did . <eos>	The ambassador known for some dirty businesses did not cheat , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not cheat , but their relatives did . <eos>	The ambassador known for some dirty businesses did not cheat , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not cheat , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not cheat , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not cheat , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not cheat , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not cheat , but the others did . <eos>	The ambassador known for some dirty businesses did not cheat , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not watch TV , but they did . <eos>	The ambassador known for some dirty businesses did not watch TV , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not watch TV , but their relatives did . <eos>	The ambassador known for some dirty businesses did not watch TV , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not watch TV , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not watch TV , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not watch TV , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not watch TV , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not watch TV , but the others did . <eos>	The ambassador known for some dirty businesses did not watch TV , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not get tired from running , but they did . <eos>	The ambassador known for some dirty businesses did not get tired from running , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not get tired from running , but their relatives did . <eos>	The ambassador known for some dirty businesses did not get tired from running , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not get tired from running , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not get tired from running , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not get tired from running , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not get tired from running , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not get tired from running , but the others did . <eos>	The ambassador known for some dirty businesses did not get tired from running , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not think about the human condition , but they did . <eos>	The ambassador known for some dirty businesses did not think about the human condition , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not think about the human condition , but their relatives did . <eos>	The ambassador known for some dirty businesses did not think about the human condition , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not think about the human condition , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not think about the human condition , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not think about the human condition , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not think about the human condition , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not think about the human condition , but the others did . <eos>	The ambassador known for some dirty businesses did not think about the human condition , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not complain about life 's misery , but they did . <eos>	The ambassador known for some dirty businesses did not complain about life 's misery , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not complain about life 's misery , but their relatives did . <eos>	The ambassador known for some dirty businesses did not complain about life 's misery , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not complain about life 's misery , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not complain about life 's misery , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not complain about life 's misery , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not complain about life 's misery , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not complain about life 's misery , but the others did . <eos>	The ambassador known for some dirty businesses did not complain about life 's misery , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but they did . <eos>	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but their relatives did . <eos>	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but the others did . <eos>	The ambassador known for some dirty businesses did not read all the evolutionary biology books in the library , but the others are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not write the homework on linear algebra , but they did . <eos>	The ambassador known for some dirty businesses did not write the homework on linear algebra , but they are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not write the homework on linear algebra , but their relatives did . <eos>	The ambassador known for some dirty businesses did not write the homework on linear algebra , but their relatives are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not write the homework on linear algebra , but a few neighbours did . <eos>	The ambassador known for some dirty businesses did not write the homework on linear algebra , but a few neighbours are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not write the homework on linear algebra , but some strangers on the street did . <eos>	The ambassador known for some dirty businesses did not write the homework on linear algebra , but some strangers on the street are . <eos>
tense_agr_past_sg_pl_neg	The ambassador known for some dirty businesses did not write the homework on linear algebra , but the others did . <eos>	The ambassador known for some dirty businesses did not write the homework on linear algebra , but the others are . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not angry , but she is . <eos>	My parents are not angry , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not angry , but Jane is . <eos>	My parents are not angry , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not angry , but my friend Carl is . <eos>	My parents are not angry , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not angry , but every person in the room is . <eos>	My parents are not angry , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not angry , but everyone invited is . <eos>	My parents are not angry , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not busy , but she is . <eos>	My parents are not busy , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not busy , but Jane is . <eos>	My parents are not busy , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not busy , but my friend Carl is . <eos>	My parents are not busy , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not busy , but every person in the room is . <eos>	My parents are not busy , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not busy , but everyone invited is . <eos>	My parents are not busy , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not away , but she is . <eos>	My parents are not away , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not away , but Jane is . <eos>	My parents are not away , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not away , but my friend Carl is . <eos>	My parents are not away , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not away , but every person in the room is . <eos>	My parents are not away , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not away , but everyone invited is . <eos>	My parents are not away , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not unlikely to win the lottery , but she is . <eos>	My parents are not unlikely to win the lottery , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not unlikely to win the lottery , but Jane is . <eos>	My parents are not unlikely to win the lottery , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not unlikely to win the lottery , but my friend Carl is . <eos>	My parents are not unlikely to win the lottery , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not unlikely to win the lottery , but every person in the room is . <eos>	My parents are not unlikely to win the lottery , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not unlikely to win the lottery , but everyone invited is . <eos>	My parents are not unlikely to win the lottery , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not tired from running , but she is . <eos>	My parents are not tired from running , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not tired from running , but Jane is . <eos>	My parents are not tired from running , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not tired from running , but my friend Carl is . <eos>	My parents are not tired from running , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not tired from running , but every person in the room is . <eos>	My parents are not tired from running , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not tired from running , but everyone invited is . <eos>	My parents are not tired from running , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not sick of washing the dishes , but she is . <eos>	My parents are not sick of washing the dishes , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not sick of washing the dishes , but Jane is . <eos>	My parents are not sick of washing the dishes , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not sick of washing the dishes , but my friend Carl is . <eos>	My parents are not sick of washing the dishes , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not sick of washing the dishes , but every person in the room is . <eos>	My parents are not sick of washing the dishes , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not sick of washing the dishes , but everyone invited is . <eos>	My parents are not sick of washing the dishes , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not very determined to read all the evolutionary biology books in the library , but she is . <eos>	My parents are not very determined to read all the evolutionary biology books in the library , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not very determined to read all the evolutionary biology books in the library , but Jane is . <eos>	My parents are not very determined to read all the evolutionary biology books in the library , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not very determined to read all the evolutionary biology books in the library , but my friend Carl is . <eos>	My parents are not very determined to read all the evolutionary biology books in the library , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not very determined to read all the evolutionary biology books in the library , but every person in the room is . <eos>	My parents are not very determined to read all the evolutionary biology books in the library , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not very determined to read all the evolutionary biology books in the library , but everyone invited is . <eos>	My parents are not very determined to read all the evolutionary biology books in the library , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not eager to start writing the homework on linear algebra , but she is . <eos>	My parents are not eager to start writing the homework on linear algebra , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not eager to start writing the homework on linear algebra , but Jane is . <eos>	My parents are not eager to start writing the homework on linear algebra , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not eager to start writing the homework on linear algebra , but my friend Carl is . <eos>	My parents are not eager to start writing the homework on linear algebra , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not eager to start writing the homework on linear algebra , but every person in the room is . <eos>	My parents are not eager to start writing the homework on linear algebra , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	My parents are not eager to start writing the homework on linear algebra , but everyone invited is . <eos>	My parents are not eager to start writing the homework on linear algebra , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not angry , but she is . <eos>	The students are not angry , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not angry , but Jane is . <eos>	The students are not angry , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not angry , but my friend Carl is . <eos>	The students are not angry , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not angry , but every person in the room is . <eos>	The students are not angry , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not angry , but everyone invited is . <eos>	The students are not angry , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not busy , but she is . <eos>	The students are not busy , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not busy , but Jane is . <eos>	The students are not busy , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not busy , but my friend Carl is . <eos>	The students are not busy , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not busy , but every person in the room is . <eos>	The students are not busy , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not busy , but everyone invited is . <eos>	The students are not busy , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not away , but she is . <eos>	The students are not away , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not away , but Jane is . <eos>	The students are not away , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not away , but my friend Carl is . <eos>	The students are not away , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not away , but every person in the room is . <eos>	The students are not away , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not away , but everyone invited is . <eos>	The students are not away , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not unlikely to win the lottery , but she is . <eos>	The students are not unlikely to win the lottery , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not unlikely to win the lottery , but Jane is . <eos>	The students are not unlikely to win the lottery , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not unlikely to win the lottery , but my friend Carl is . <eos>	The students are not unlikely to win the lottery , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not unlikely to win the lottery , but every person in the room is . <eos>	The students are not unlikely to win the lottery , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not unlikely to win the lottery , but everyone invited is . <eos>	The students are not unlikely to win the lottery , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not tired from running , but she is . <eos>	The students are not tired from running , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not tired from running , but Jane is . <eos>	The students are not tired from running , but Jane will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not tired from running , but my friend Carl is . <eos>	The students are not tired from running , but my friend Carl will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not tired from running , but every person in the room is . <eos>	The students are not tired from running , but every person in the room will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not tired from running , but everyone invited is . <eos>	The students are not tired from running , but everyone invited will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not sick of washing the dishes , but she is . <eos>	The students are not sick of washing the dishes , but she will . <eos>
tense_agr_presBe_pl_sg_1neg	The students are not sick of washing the dishes , but Jane is . <eos>	The students are not sick of washing the dishes , but Jane will . <eos>
